questionNumber,team,payType,answer,question,points,include,multipleAnswers,correctAnswer,correct,score
Q23,Bronn Swanson,Paying,Sansa Stark,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,true,6.0
Q23,Matton Of The Hounds,Paying,No One/There will be no Iron Throne,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Sept of Baylor was an Inside job,Paying,No One/There will be no Iron Throne,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Ser Hand Rale of House Bannister,Paying,No One/There will be no Iron Throne,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Lady Kristi of the House of Brooks,Paying,Daenerys Targaryen,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Mountain Mellon Crushers,Paying,Someone Else,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Bronn: The Decision,Paying,No One/There will be no Iron Throne,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,false,0.0
Q23,Lord Ben-ish,Paying,Sansa Stark,"By the end of the coming wars, who will sit on the Iron Throne?",6.0,true,true,Sansa Stark,true,6.0
Q25,Bri-Anne,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,No Ygrittes,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,A Girl Has No Team Name,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Sword Swallowers through and through,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,A Wizard of Cersei,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Flea Bottom Feeders,Paying,Arya kills The Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Safari Ary,Paying,The Night's King kills Jon,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Sand Snake Realness,Paying,Arya kills the Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Little Fingers’ Little Finger,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Stark Raving Mad,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Lady Elizabeth of House Wray,Free,Bran kills the Night's King.,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Dany Snow,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,All Bronn and no brains,Paying,Arya kills The Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Xander's Dragons,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,House Magnus,Free,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Jon kills Dany by impregnating her and she dies giving birth,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Stop Dragon My Horse Heart Around,Paying,Jon kills The Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Cersei kills Jaime,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,A Team Has No Name,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,That’s what I do: I drink and I know things.,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Davis the Bastard of Voltron,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Bri-Enne Of Green Gables,Paying,Arya Kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Lil' Jon Snow White,Paying,Jon and Dany kill The Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Ser Dunton, Knight of the Laughing Tree",Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,The House of Lesbian Poets,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,The Ed Sheeran Fan Club,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Aaron on the Throne,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"Breaker of Fasts, Mother of Brunches",Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Enjol-Raki,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Just Here for CleganeBowl,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Lady Stoneheart,Paying,Jon kills The Night's King,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Arya Dead Yet?,Paying,Tyrion kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,"S'now way, Jose!",Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Tormund's Member Rewards Club,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Bronn Swanson,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Matton Of The Hounds,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Sept of Baylor was an Inside job,Paying,Jamie kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Ser Hand Rale of House Bannister,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Lady Kristi of the House of Brooks,Paying,Jamie kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Mountain Mellon Crushers,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Bronn: The Decision,Paying,Arya kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q25,Lord Ben-ish,Paying,Jaime kills Cersei,Which major character kills which major character?,5.0,true,true,"Sansa kills Tyrion, Sansa kills Jon",false,0.0
Q02,Bri-Anne,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,No Ygrittes,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,A Girl Has No Team Name,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Sword Swallowers through and through,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,A Wizard of Cersei,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Flea Bottom Feeders,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Safari Ary,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Sand Snake Realness,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Little Fingers’ Little Finger,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Stark Raving Mad,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Lady Elizabeth of House Wray,Free,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Dany Snow,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,All Bronn and no brains,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Xander's Dragons,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,House Magnus,Free,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Stop Dragon My Horse Heart Around,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,A Team Has No Name,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,That’s what I do: I drink and I know things.,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Davis the Bastard of Voltron,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Bri-Enne Of Green Gables,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Lil' Jon Snow White,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,"Ser Dunton, Knight of the Laughing Tree",Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,The House of Lesbian Poets,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,The Ed Sheeran Fan Club,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Aaron on the Throne,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,"Breaker of Fasts, Mother of Brunches",Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Enjol-Raki,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Just Here for CleganeBowl,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Lady Stoneheart,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Arya Dead Yet?,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,"S'now way, Jose!",Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Tormund's Member Rewards Club,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Bronn Swanson,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Matton Of The Hounds,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Sept of Baylor was an Inside job,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Ser Hand Rale of House Bannister,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Lady Kristi of the House of Brooks,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Mountain Mellon Crushers,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q02,Bronn: The Decision,Paying,Dies,Jon Snow,3.0,true,false,Lives,false,0.0
Q02,Lord Ben-ish,Paying,Lives,Jon Snow,3.0,true,false,Lives,true,3.0
Q22,Bri-Anne,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,No Ygrittes,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,A Girl Has No Team Name,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Sword Swallowers through and through,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,A Wizard of Cersei,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Flea Bottom Feeders,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Safari Ary,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Sand Snake Realness,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Little Fingers’ Little Finger,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Stark Raving Mad,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Lady Elizabeth of House Wray,Free,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Dany Snow,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,All Bronn and no brains,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Xander's Dragons,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,House Magnus,Free,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Stop Dragon My Horse Heart Around,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,A Team Has No Name,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,That’s what I do: I drink and I know things.,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Davis the Bastard of Voltron,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Bri-Enne Of Green Gables,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Lil' Jon Snow White,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,"Ser Dunton, Knight of the Laughing Tree",Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,The House of Lesbian Poets,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,The Ed Sheeran Fan Club,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Aaron on the Throne,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,"Breaker of Fasts, Mother of Brunches",Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Enjol-Raki,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Just Here for CleganeBowl,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Lady Stoneheart,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Arya Dead Yet?,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,"S'now way, Jose!",Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Tormund's Member Rewards Club,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Bronn Swanson,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Matton Of The Hounds,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Sept of Baylor was an Inside job,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Ser Hand Rale of House Bannister,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q22,Lady Kristi of the House of Brooks,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Mountain Mellon Crushers,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Bronn: The Decision,Paying,Lives,Yara Greyjoy,1.0,true,false,Lives,true,1.0
Q22,Lord Ben-ish,Paying,Dies,Yara Greyjoy,1.0,true,false,Lives,false,0.0
Q29,Bri-Anne,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,No Ygrittes,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,A Girl Has No Team Name,Paying,Tormund,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Sword Swallowers through and through,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,A Wizard of Cersei,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Flea Bottom Feeders,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Safari Ary,Paying,Tormund,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Sand Snake Realness,Paying,None of the Above,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Little Fingers’ Little Finger,Paying,Edd Tollett,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Stark Raving Mad,Paying,Edd Tollett,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Lady Elizabeth of House Wray,Free,Podrick Payne,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Dany Snow,Paying,Beric Dondarrion,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,All Bronn and no brains,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Tormund,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Xander's Dragons,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,House Magnus,Free,Beric Dondarrion,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Edd Tollett,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Stop Dragon My Horse Heart Around,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,A Team Has No Name,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,That’s what I do: I drink and I know things.,Paying,Tormund,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Davis the Bastard of Voltron,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Bri-Enne Of Green Gables,Paying,Gendry,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Lil' Jon Snow White,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Ser Dunton, Knight of the Laughing Tree",Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,The House of Lesbian Poets,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,The Ed Sheeran Fan Club,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Aaron on the Throne,Paying,Edd Tollett,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"Breaker of Fasts, Mother of Brunches",Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Enjol-Raki,Paying,Beric Dondarrion,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Just Here for CleganeBowl,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Lady Stoneheart,Paying,Beric Dondarrion,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Arya Dead Yet?,Paying,Edd Tollett,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,"S'now way, Jose!",Paying,None of the Above,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Tormund's Member Rewards Club,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Bronn Swanson,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Matton Of The Hounds,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Sept of Baylor was an Inside job,Paying,Podrick Payne,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Ser Hand Rale of House Bannister,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Lady Kristi of the House of Brooks,Paying,Podrick Payne,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Mountain Mellon Crushers,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q29,Bronn: The Decision,Paying,Tormund,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",true,2.0
Q29,Lord Ben-ish,Paying,Hodor,"Pick a character that becomes reanimated as a wight, one of the mindless undead.",2.0,true,true,"Tormund, Podrick Payne",false,0.0
Q34,Bri-Anne,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,No Ygrittes,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,A Girl Has No Team Name,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Sword Swallowers through and through,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,A Wizard of Cersei,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Flea Bottom Feeders,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Safari Ary,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,Sand Snake Realness,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Little Fingers’ Little Finger,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,Stark Raving Mad,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,Lady Elizabeth of House Wray,Free,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Dany Snow,Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,All Bronn and no brains,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,Xander's Dragons,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,House Magnus,Free,Yes,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,false,0.0
Q34,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,Stop Dragon My Horse Heart Around,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,A Team Has No Name,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
Q34,That’s what I do: I drink and I know things.,Paying,No,Does Arya personally kill the following characters on her list  [Melisandre],1.0,true,false,No,true,1.0
